 1948 2024
 1948 -0.22 -0.12 0.04 -0.21 -0.40 -0.64 -0.40 -0.53 -0.41 -0.42 -0.35 -0.21
 1949 -0.19 0.01 -0.01 0.22 0.08 0.05 0.16 0.21 0.23 0.04 0.02 -0.16
 1950 0.08 0.15 0.12 -0.17 -0.34 -0.23 -0.16 -0.34 -0.51 -0.54 -0.46 -0.92
 1951 -0.98 -0.70 -0.87 -0.51 -0.37 -0.26 -0.11 0.05 0.05 0.03 -0.08 0.00
 1952 0.06 -0.01 -0.08 -0.08 -0.19 0.07 -0.07 -0.01 -0.04 -0.08 0.00 -0.14
 1953 -0.15 -0.25 0.01 -0.29 -0.14 -0.10 -0.07 -0.06 0.04 0.03 -0.18 -0.41
 1954 -0.43 -0.50 -0.52 -0.40 -0.61 -0.57 -0.66 -0.39 -0.25 -0.14 -0.12 -0.23
 1955 -0.42 -0.60 -0.45 -0.52 -0.34 -0.44 -0.27 -0.46 -0.41 -0.28 -0.20 -0.57
 1956 -0.50 -0.69 -0.57 -0.73 -0.45 -0.43 -0.26 -0.19 -0.19 -0.44 -0.43 -0.49
 1957 -0.37 -0.11 -0.07 -0.03 -0.26 -0.11 -0.31 -0.21 -0.35 -0.38 -0.26 -0.16
 1958 -0.26 -0.26 -0.57 -0.63 -1.07 -1.06 -0.51 -0.64 -0.63 -0.49 -0.39 -0.02
 1959 0.04 0.05 0.28 0.20 -0.17 -0.14 -0.24 -0.20 -0.10 -0.13 -0.22 -0.23
 1960 -0.33 -0.41 -0.09 -0.22 0.01 -0.23 0.08 -0.02 -0.05 -0.10 0.01 0.00
 1961 -0.00 -0.12 -0.02 -0.10 0.03 -0.10 -0.21 -0.19 0.03 -0.02 -0.06 -0.12
 1962 -0.08 -0.16 -0.11 -0.01 0.18 0.08 -0.09 -0.03 -0.08 0.03 0.01 -0.19
 1963 -0.05 0.01 0.27 0.21 0.42 0.45 0.43 0.45 0.41 0.45 0.69 0.77
 1964 0.65 0.31 0.33 0.06 -0.22 -0.14 -0.20 -0.21 -0.68 -0.79 -0.63 -0.76
 1965 -0.39 -0.08 0.11 0.10 0.15 -0.17 -0.39 -0.21 -0.03 -0.17 -0.30 -0.25
 1966 -0.19 -0.28 -0.39 0.08 0.13 0.62 0.28 -0.06 -0.07 -0.05 0.21 0.60
 1967 0.30 0.30 -0.03 -0.20 -0.37 -0.61 -0.62 -0.40 -0.35 -0.61 -0.40 -0.13
 1968 -0.03 -0.24 -0.26 -0.01 -0.01 0.08 0.24 0.20 0.29 0.44 0.49 0.50
